id,word,weight
8695,soltó,9.24
8696,adquieren,9.23
8697,einstein,9.23
8698,enfrentan,9.23
8699,ocurriendo,9.23
8700,producidas,9.23
8701,riguroso,9.23
8702,suscrito,9.23
8703,yeltsin,9.23
8704,enormemente,9.22
8705,epidemia,9.22
8706,gráficos,9.22
8707,reúnen,9.22
8708,anciana,9.22
8709,creativa,9.22
8710,ponían,9.22
8711,sitúan,9.22
8712,arranca,9.21
8713,esclavitud,9.21
8714,olla,9.21
8715,usados,9.21
8716,presidida,9.2
8717,bata,9.2
8718,flexible,9.2
8719,microsoft,9.2
8720,absurda,9.19
8721,bodas,9.19
8722,andes,9.18
8723,aprendió,9.18
8724,canadiense,9.18
8725,huelgas,9.18
8726,izquierdas,9.18
8727,limitar,9.18
8728,molecular,9.18
8729,ron,9.18
8730,espíritus,9.17
8731,pescados,9.17
8732,aprende,9.17
8733,canario,9.17
8734,enmienda,9.17
8735,mariscal,9.17
8736,sonreír,9.17
8737,pareciera,9.16
8738,pronunciado,9.16
8739,ribera,9.16
8740,tendré,9.16
8741,ilustre,9.15
8742,médicas,9.15
8743,montesinos,9.15
8744,racing,9.15
8745,sacrificios,9.15
8746,amargo,9.15
8747,berlusconi,9.15
8748,etiqueta,9.15
8749,cargar,9.14
8750,obligatorio,9.14
8751,seguidos,9.14
8752,tomadas,9.14
8753,cortinas,9.13
8754,indicación,9.13
8755,misteriosa,9.13
8756,mutuamente,9.13
8757,rallado,9.13
8758,referentes,9.13
8759,someterse,9.13
8760,ascensor,9.13
8761,bancarias,9.13
8762,disimular,9.13
8763,escalas,9.13
8764,lejanos,9.13
8765,nativos,9.13
8766,pudimos,9.13
8767,aviraneta,9.12
8768,decida,9.12
8769,definiciones,9.12
8770,frontal,9.12
8771,licencias,9.12
8772,ricas,9.12
8773,avanzando,9.11
8774,fortalecimiento,9.11
8775,obligatoria,9.11
8776,cordón,9.11
8777,duhalde,9.11
8778,enteras,9.11
8779,estela,9.11
8780,imaginaba,9.11
8781,oficios,9.11
8782,sumó,9.11
8783,biológicos,9.1
8784,cauce,9.1
8785,silvestre,9.1
8786,temblor,9.1
8787,abastecimiento,9.09
8788,consecución,9.09
8789,diversión,9.09
8790,gijón,9.09
8791,limpias,9.09
8792,lomo,9.09
8793,juárez,9.09
8794,ayala,9.08
8795,doloroso,9.08
8796,entrenamientos,9.08
8797,etarras,9.08
8798,vocales,9.08
8799,acompañaba,9.07
8800,mónica,9.07
8801,obtuvieron,9.07
8802,restante,9.07
8803,retroceso,9.07
8804,sexos,9.07
8805,vértigo,9.07
8806,asumido,9.07
8807,efectúa,9.07
8808,emilia,9.07
8809,ibarra,9.07
8810,quedarán,9.07
8811,simpático,9.07
8812,sospechar,9.07
8813,voluntariamente,9.07
8814,rebaja,9.06
8815,comprobó,9.05
8816,convirtiendo,9.05
8817,demora,9.05
8818,dinámico,9.05
8819,aparecían,9.05
8820,colina,9.05
8821,liberar,9.05
8822,reproducir,9.05
8823,simbólica,9.05
8824,turco,9.05
8825,alude,9.04
8826,bailes,9.04
8827,correos,9.04
8828,insultos,9.04
8829,recibo,9.04
8830,sufrieron,9.04
8831,califica,9.03
8832,dijiste,9.03
8833,invertido,9.03
8834,ligada,9.03
8835,montoya,9.03
8836,monumentos,9.03
8837,dirigen,9.03
8838,verificar,9.03
8839,aulas,9.02
8840,jackson,9.02
8841,melilla,9.02
8842,miré,9.02
8843,multimedia,9.02
8844,pekín,9.02
8845,vendría,9.02
8846,burocracia,9.01
8847,provienen,9.01
8848,atributos,9.01
8849,cría,9.01
8850,desigual,9.01
8851,oso,9.01
8852,presuntamente,9.01
8853,andaluza,9.0
8854,composiciones,9.0
8855,doctores,9.0
8856,efectuó,9.0
8857,explotar,9.0
8858,faltó,9.0
8859,filosófica,9.0
8860,recesión,9.0
8861,co,8.99
8862,diplomáticas,8.99
8863,indirectamente,8.99
8864,ponerle,8.99
8865,servidor,8.99
8866,situarse,8.99
8867,tomamos,8.99
8868,acostumbrados,8.99
8869,especialidades,8.99
8870,focos,8.98
8871,puros,8.98
8872,réplica,8.98
8873,automática,8.98
8874,construyó,8.98
8875,inserción,8.98
8876,interesaba,8.98
8877,aguja,8.97
8878,atrevió,8.97
8879,corazones,8.97
8880,definió,8.97
8881,aceptan,8.96
8882,comunicarse,8.96
8883,discreto,8.96
8884,hans,8.96
8885,cruzada,8.96
8886,dudar,8.96
8887,galán,8.96
8888,guapa,8.96
8889,otorgar,8.96
8890,alcanzaba,8.95
8891,apreciación,8.95
8892,decepción,8.95
8893,marcharse,8.95
8894,aceptada,8.94
8895,compadre,8.94
8896,derivadas,8.94
8897,diseñar,8.94
8898,ebro,8.94
8899,funcionales,8.94
8900,huerta,8.94
8901,misterios,8.94
8902,piensas,8.94
8903,agresiones,8.94
8904,cocido,8.94
8905,otero,8.94
8906,preventiva,8.94
8907,articular,8.93
8908,emisor,8.93
8909,iris,8.93
8910,muertas,8.93
8911,recuento,8.93
8912,sostenía,8.93
8913,domésticos,8.92
8914,prosperidad,8.92
8915,aportan,8.92
8916,ecuación,8.92
8917,encierra,8.92
8918,prisionero,8.92
8919,recupera,8.92
8920,amorosa,8.91
8921,bastaba,8.91
8922,decirte,8.91
8923,descendientes,8.91
8924,estrechamente,8.91
8925,prefería,8.91
8926,voluntario,8.91
8927,resaltar,8.9
8928,amelia,8.9
8929,calzada,8.9
8930,láminas,8.9
8931,legítimo,8.9
8932,aplicando,8.89
8933,comercios,8.89
8934,mejilla,8.89
8935,módulo,8.89
8936,piense,8.89
8937,brisa,8.88
8938,escape,8.88
8939,barajas,8.88
8940,gritaba,8.88
8941,helado,8.88
8942,impuesta,8.88
8943,indicador,8.88
8944,marchó,8.88
8945,oiga,8.88
8946,organizados,8.88
8947,precisas,8.88
8948,silueta,8.88
8949,andino,8.87
8950,interpretado,8.87
8951,potenciar,8.87
8952,protector,8.87
8953,vocero,8.87
8954,comuna,8.86
8955,concursos,8.86
8956,interesan,8.86
8957,millas,8.86
8958,retención,8.86
8959,súbitamente,8.86
8960,terrestres,8.86
8961,basados,8.86
8962,combates,8.86
8963,combinaciones,8.86
8964,diligencias,8.86
8965,espuma,8.86
8966,infarto,8.86
8967,marketing,8.86
8968,padecer,8.86
8969,preocuparse,8.86
8970,leves,8.85
8971,adán,8.84
8972,adversarios,8.84
8973,asociadas,8.84
8974,béisbol,8.84
8975,estables,8.84
8976,adjudicación,8.84
8977,colocan,8.84
8978,entretanto,8.84
8979,nómina,8.84
8980,protege,8.84
8981,senos,8.84
8982,trofeo,8.84
8983,omar,8.83
8984,recuperó,8.83
8985,sarajevo,8.83
8986,casino,8.82
8987,cautela,8.82
8988,deficiencia,8.82
8989,encarga,8.82
8990,encender,8.82
8991,implicaciones,8.82
8992,niegan,8.82
8993,nocturna,8.82
8994,procura,8.82
8995,anticuerpos,8.82
8996,concebir,8.82
8997,convencimiento,8.82
8998,determinó,8.82
8999,levantaba,8.82
9000,multinacional,8.82
9001,estalló,8.81
9002,idiota,8.81
9003,lindo,8.81
9004,producirá,8.81
9005,pudiese,8.81
9006,ventanilla,8.81
9007,enviada,8.8
9008,influye,8.8
9009,convocó,8.8
9010,favoritos,8.8
9011,hablaron,8.8
9012,huracán,8.8
9013,liquidación,8.8
9014,mataron,8.8
9015,mozo,8.8
9016,territoriales,8.8
9017,veracruz,8.8
9018,saliva,8.79
9019,amargura,8.79
9020,aplican,8.79
9021,divisiones,8.79
9022,localizar,8.79
9023,observaba,8.79
9024,precioso,8.79
9025,avanzó,8.78
9026,discrepancias,8.78
9027,escritora,8.78
9028,extremidades,8.78
9029,fallas,8.78
9030,fijó,8.78
9031,jinete,8.78
9032,reconocidos,8.78
9033,sosa,8.78
9034,finas,8.77
9035,martirio,8.77
9036,renovar,8.77
9037,toreros,8.77
9038,cuñado,8.77
9039,desarrollarse,8.77
9040,encendido,8.77
9041,enteros,8.77
9042,gradual,8.77
9043,misiles,8.77
9044,regulares,8.77
9045,rota,8.77
9046,tribu,8.77
9047,viabilidad,8.77
9048,vicio,8.77
9049,erosión,8.76
9050,espirituales,8.76
9051,jubilados,8.76
9052,anécdotas,8.75
9053,electo,8.75
9054,enciende,8.75
9055,precoz,8.75
9056,rafa,8.75
9057,sugirió,8.75
9058,usaba,8.75
9059,asientos,8.75
9060,carencias,8.75
9061,cirujano,8.75
9062,cruyff,8.75
9063,desempeñar,8.75
9064,emocionales,8.75
9065,episcopal,8.75
9066,proporcional,8.75
9067,cerco,8.74
9068,desesperada,8.74
9069,eloy,8.74
9070,gigantesco,8.74
9071,suizo,8.74
9072,velada,8.74
9073,agresivo,8.73
9074,anomalías,8.73
9075,arrancó,8.73
9076,confuso,8.73
9077,considere,8.73
9078,excepcionales,8.73
9079,incómodo,8.73
9080,prever,8.73
9081,residente,8.73
9082,viceversa,8.73
9083,alejarse,8.73
9084,boxeo,8.73
9085,huele,8.73
9086,renfe,8.73
9087,salvajes,8.73
9088,santuario,8.73
9089,tope,8.73
9090,incumplimiento,8.72
9091,manzano,8.72
9092,trágica,8.72
9093,xi,8.72
9094,campesina,8.71
9095,contenía,8.71
9096,liaño,8.71
9097,mencionadas,8.71
9098,globales,8.71
9099,incrementa,8.71
9100,jaula,8.71
9101,pronunciar,8.71
9102,ventura,8.71
9103,autorizado,8.7
9104,louis,8.7
9105,nacho,8.7
9106,portavoces,8.7
9107,tarragona,8.7
9108,vertiente,8.7
9109,violín,8.7
9110,aprovecha,8.69
9111,celia,8.69
9112,curiosos,8.69
9113,nacida,8.69
9114,refuerzo,8.69
9115,temen,8.69
9116,verbo,8.69
9117,aconsejable,8.69
9118,acumulado,8.69
9119,fantástico,8.69
9120,hermosas,8.69
9121,proyecciones,8.69
9122,revelado,8.69
9123,tibia,8.69
9124,francos,8.68
9125,idéntica,8.68
9126,permanecido,8.68
9127,sonoro,8.68
9128,subrayar,8.68
9129,bando,8.67
9130,burton,8.67
9131,caminaba,8.67
9132,musculares,8.67
9133,testamento,8.67
9134,alcoholismo,8.67
9135,campana,8.67
9136,colecciones,8.67
9137,enteramente,8.67
9138,filosófico,8.67
9139,lienzo,8.67
9140,llamando,8.67
9141,preparan,8.67
9142,rebeldía,8.67
9143,talante,8.67
9144,unánime,8.67
9145,artísticos,8.66
9146,atletismo,8.66
9147,editoriales,8.66
9148,levemente,8.66
9149,liberalización,8.66
9150,novios,8.66
9151,nudo,8.66
9152,tendrás,8.66
9153,antonia,8.65
9154,bastón,8.65
9155,ladrón,8.65
9156,mutuo,8.65
9157,puntualizó,8.65
9158,recto,8.65
9159,superan,8.65
9160,uniformes,8.65
9161,corrido,8.65
9162,desigualdad,8.65
9163,imprenta,8.65
9164,júbilo,8.65
9165,parecidos,8.65
9166,anexo,8.64
9167,cejas,8.64
9168,empezamos,8.64
9169,moscas,8.64
9170,promotores,8.64
9171,coincidir,8.63
9172,liberado,8.63
9173,oigo,8.63
9174,procuraduría,8.63
9175,rodar,8.63
9176,sacaba,8.63
9177,col,8.63
9178,cruces,8.63
9179,inventar,8.63
9180,itinerario,8.63
9181,metálico,8.63
9182,cabía,8.62
9183,dependientes,8.62
9184,despertado,8.62
9185,espectaculares,8.62
9186,instaló,8.62
9187,interrogantes,8.62
9188,perpetua,8.62
9189,silenciosa,8.62
9190,adjunto,8.61
9191,giovanni,8.61
9192,relajación,8.61
9193,repito,8.61
9194,aéreas,8.61
9195,anónimo,8.61
9196,estimación,8.61
9197,pantallas,8.61
9198,precisos,8.61
9199,st,8.61
9200,tumor,8.61
9201,aplicarse,8.6
9202,caretas,8.6
9203,carpeta,8.6
9204,dame,8.6
9205,flaco,8.6
9206,guardan,8.6
9207,intervalo,8.6
9208,narra,8.6
9209,soberbia,8.6
9210,suceden,8.6
9211,transferencias,8.6
9212,unirse,8.6
9213,titulada,8.59
9214,alimentaria,8.59
9215,calibre,8.59
9216,dalí,8.59
9217,eliminatoria,8.59
9218,petrolera,8.59
9219,psicológicos,8.59
9220,atractivos,8.58
9221,capricho,8.58
9222,cordillera,8.58
9223,curas,8.58
9224,mostrador,8.58
9225,ocupados,8.58
9226,sonreía,8.58
9227,telas,8.58
9228,vladimir,8.58
9229,vocal,8.58
9230,botín,8.58
9231,divisa,8.58
9232,ganaron,8.58
9233,procesados,8.58
9234,batasuna,8.57
9235,cercanía,8.57
9236,encendió,8.57
9237,esperó,8.57
9238,plural,8.57
9239,debut,8.56
9240,devolución,8.56
9241,rentable,8.56
9242,temer,8.56
9243,cañón,8.56
9244,comiendo,8.56
9245,desacuerdo,8.56
9246,doméstica,8.56
9247,economistas,8.56
9248,leones,8.56
9249,ofrecieron,8.56
9250,sinfonía,8.56
9251,formados,8.55
9252,anunciaba,8.54
9253,botones,8.54
9254,especializadas,8.54
9255,exigió,8.54
9256,movido,8.54
9257,mudo,8.54
9258,prescindir,8.54
9259,servidores,8.54
9260,sintiendo,8.54
9261,durar,8.54
9262,noruega,8.54
9263,parra,8.54
9264,casó,8.53
9265,envejecimiento,8.53
9266,enzimas,8.53
9267,peligrosas,8.53
9268,teatros,8.53
9269,enmiendas,8.52
9270,subía,8.52
9271,actualización,8.52
9272,concentrado,8.52
9273,díez,8.52
9274,dominantes,8.52
9275,formaron,8.52
9276,ganan,8.52
9277,marcel,8.52
9278,productivos,8.52
9279,banqueros,8.51
9280,delegaciones,8.51
9281,marroquí,8.51
9282,narices,8.51
9283,sincero,8.51
9284,camioneta,8.5
9285,cocer,8.5
9286,encanta,8.5
9287,formaba,8.5
9288,nietos,8.5
9289,ofrecerá,8.5
9290,originalidad,8.5
9291,recorrió,8.5
9292,darnos,8.5
9293,llegados,8.5
9294,mitin,8.5
9295,rendir,8.5
9296,suicida,8.5
9297,vengan,8.5
9298,anunciaron,8.49
9299,bajado,8.49
9300,encuentren,8.49
9301,pecados,8.49
9302,reivindicación,8.49
9303,escorial,8.48
9304,esqueleto,8.48
9305,guantes,8.48
9306,amarillas,8.48
9307,candidaturas,8.48
9308,luxemburgo,8.48
9309,meditación,8.48
9310,preocupes,8.48
9311,separadas,8.48
9312,aislada,8.47
9313,condado,8.47
9314,dormida,8.47
9315,explorar,8.47
9316,ix,8.47
9317,literarias,8.47
9318,palencia,8.47
9319,activamente,8.46
9320,aliviar,8.46
9321,claustro,8.46
9322,fabricante,8.46
9323,ignora,8.46
9324,practica,8.46
9325,prolongación,8.46
9326,protestar,8.46
9327,yucatán,8.46
9328,amistades,8.46
9329,difundir,8.46
9330,discípulo,8.46
9331,entendió,8.46
9332,funda,8.46
9333,instalada,8.46
9334,intervalos,8.46
9335,mitterrand,8.46
9336,socorro,8.46
9337,repetido,8.45
9338,sereno,8.45
9339,tomará,8.45
9340,bromas,8.44
9341,cabildo,8.44
9342,contribuyentes,8.44
9343,depresivo,8.44
9344,operativos,8.44
9345,registrar,8.44
9346,rige,8.44
9347,compone,8.44
9348,contabilidad,8.44
9349,molécula,8.44
9350,prosiguió,8.44
9351,rigidez,8.44
9352,berta,8.43
9353,brindar,8.43
9354,casual,8.43
9355,fianza,8.43
9356,lucidez,8.43
9357,murmuró,8.43
9358,reinado,8.43
9359,vinculadas,8.43
9360,conducía,8.42
9361,largamente,8.42
9362,licitación,8.42
9363,rogelio,8.42
9364,vísperas,8.42
9365,industrialización,8.42
9366,raras,8.42
9367,relata,8.42
9368,vestía,8.42
9369,electrones,8.41
9370,estudiantil,8.41
9371,ignorar,8.41
9372,minorías,8.41
9373,trapo,8.41
9374,carmelo,8.4
9375,elaborados,8.4
9376,marea,8.4
9377,on,8.4
9378,permisos,8.4
9379,inyección,8.4
9380,orgánicos,8.4
9381,plácido,8.4
9382,revelar,8.4
9383,semanario,8.4
9384,abdomen,8.39
9385,asignación,8.39
9386,proporcionan,8.39
9387,sabrá,8.39
9388,abanico,8.39
9389,bucaram,8.39
9390,despidió,8.39
9391,encabeza,8.39
9392,guapo,8.39
9393,janeiro,8.39
9394,periodos,8.39
9395,valentín,8.39
9396,avila,8.38
9397,emitió,8.38
9398,grabar,8.38
9399,codo,8.37
9400,cooperativas,8.37
9401,ordinaria,8.37
9402,remoto,8.37
9403,rendimientos,8.37
9404,trataron,8.37
9405,imagina,8.37
9406,plásticas,8.37
9407,precaución,8.37
9408,situadas,8.37
9409,utilizarse,8.37
9410,volverse,8.37
9411,adonde,8.36
9412,alojamiento,8.36
9413,ben,8.36
9414,beneficiarios,8.36
9415,celebran,8.36
9416,disminuido,8.36
9417,firmaron,8.36
9418,helms,8.36
9419,asustado,8.35
9420,comporta,8.35
9421,defienden,8.35
9422,envergadura,8.35
9423,hallado,8.35
9424,honestidad,8.35
9425,admisión,8.35
9426,compartida,8.35
9427,cubren,8.35
9428,deberíamos,8.35
9429,descontento,8.35
9430,despido,8.35
9431,haciéndose,8.35
9432,platón,8.35
9433,sequía,8.35
9434,teología,8.35
9435,torpe,8.35
9436,afganistán,8.34
9437,crearon,8.34
9438,directas,8.34
9439,formidable,8.34
9440,iniciará,8.34
9441,latino,8.34
9442,nieves,8.34
9443,resta,8.34
9444,sois,8.34
9445,cancillería,8.33
9446,cazuela,8.33
9447,cds,8.33
9448,incluyó,8.33
9449,mediterránea,8.33
9450,opositores,8.33
9451,prácticos,8.33
9452,boston,8.33
9453,contemplación,8.33
9454,despejado,8.33
9455,difunto,8.33
9456,informal,8.33
9457,yacimientos,8.33
9458,cogido,8.32
9459,davis,8.32
9460,polémico,8.32
9461,dispuestas,8.31
9462,obligan,8.31
9463,ponencia,8.31
9464,resonancia,8.31
9465,contrarios,8.31
9466,desconocimiento,8.31
9467,gallega,8.31
9468,pasara,8.31
9469,vómitos,8.31
9470,conejo,8.3
9471,contratado,8.3
9472,membrana,8.3
9473,sos,8.3
9474,artillería,8.29
9475,convocada,8.29
9476,ecología,8.29
9477,equipamiento,8.29
9478,laurel,8.29
9479,oyentes,8.29
9480,resume,8.29
9481,almería,8.29
9482,ángulos,8.29
9483,concentra,8.29
9484,constatar,8.29
9485,contraloría,8.29
9486,hablé,8.29
9487,opinó,8.29
9488,revólver,8.29
9489,semanal,8.29
9490,sinfónica,8.29
9491,ambicioso,8.28
9492,diversa,8.28
9493,frei,8.28
9494,afectó,8.27
9495,arrastra,8.27
9496,ciclismo,8.27
9497,conoces,8.27
9498,du,8.27
9499,realizador,8.27
9500,velo,8.27
9501,cobran,8.27
9502,constituyente,8.27
9503,nitrógeno,8.27
9504,párrafos,8.27
9505,patentes,8.27
9506,secuestrado,8.27
9507,alvarado,8.26
9508,escalada,8.26
9509,ganadores,8.26
9510,lío,8.26
9511,recortes,8.26
9512,vería,8.26
9513,atentamente,8.25
9514,facciones,8.25
9515,vendió,8.25
9516,conformación,8.25
9517,desplazamientos,8.25
9518,callado,8.24
9519,chamorro,8.24
9520,equivalentes,8.24
9521,excursión,8.24
9522,fracasado,8.24
9523,subieron,8.24
9524,asoma,8.23
9525,coincidiendo,8.23
9526,contaban,8.23
9527,dominación,8.23
9528,hacernos,8.23
9529,importar,8.23
9530,incipiente,8.23
9531,podré,8.23
9532,quema,8.23
9533,carrasco,8.23
9534,orgánico,8.23
9535,permitiendo,8.23
9536,resiste,8.23
9537,sufriendo,8.23
9538,ideológicas,8.22
9539,iraquí,8.22
9540,linares,8.22
9541,participarán,8.22
9542,transformó,8.22
9543,dietas,8.21
9544,estimulación,8.21
9545,moro,8.21
9546,fascinante,8.21
9547,variada,8.21
9548,alfombra,8.2
9549,cables,8.2
9550,convertida,8.2
9551,fugaz,8.2
9552,guías,8.2
9553,hortensia,8.2
9554,impecable,8.2
9555,inmediaciones,8.2
9556,mandado,8.2
9557,pilares,8.2
9558,posada,8.2
9559,prevalencia,8.2
9560,quedara,8.2
9561,rosales,8.2
9562,sabíamos,8.2
9563,senda,8.2
9564,ejercen,8.2
9565,ganaba,8.2
9566,tinieblas,8.2
9567,estallar,8.19
9568,juguetes,8.19
9569,pertinentes,8.19
9570,prenda,8.19
9571,sentencias,8.19
9572,vestíbulo,8.19
9573,ambigüedad,8.18
9574,compradores,8.18
9575,comunión,8.18
9576,derivado,8.18
9577,france,8.18
9578,interesada,8.18
9579,leí,8.18
9580,separan,8.18
9581,generosa,8.18
9582,iluminado,8.18
9583,inolvidable,8.18
9584,mago,8.18
9585,mansión,8.18
9586,brevemente,8.17
9587,convierta,8.17
9588,dominado,8.17
9589,helicópteros,8.17
9590,llevarlo,8.17
9591,proposiciones,8.17
9592,regaló,8.17
9593,semifinales,8.17
9594,suavidad,8.17
9595,comerciante,8.16
9596,lagunas,8.16
9597,bernabéu,8.16
9598,camp,8.16
9599,cargada,8.16
9600,corridas,8.16
9601,fallecimiento,8.16
9602,pertenencia,8.16
9603,acusan,8.15
9604,chorro,8.15
9605,convicciones,8.15
9606,desciende,8.15
9607,descomposición,8.15
9608,descubrieron,8.15
9609,grasos,8.15
9610,medición,8.15
9611,pirámide,8.15
9612,televisivo,8.15
9613,aduanas,8.14
9614,alcoba,8.14
9615,bajaba,8.14
9616,renault,8.14
9617,boliviano,8.14
9618,comen,8.14
9619,cubría,8.14
9620,durmiendo,8.14
9621,elige,8.14
9622,municipalidad,8.14
9623,off,8.14
9624,sacando,8.14
9625,vayas,8.14
9626,almunia,8.13
9627,antibióticos,8.13
9628,betis,8.13
9629,borrell,8.13
9630,contracción,8.13
9631,lleida,8.13
9632,promete,8.13
9633,robar,8.13
9634,sinceramente,8.13
9635,súbita,8.13
9636,sucediendo,8.13
9637,agitación,8.12
9638,automático,8.12
9639,ende,8.12
9640,inspirado,8.12
9641,olores,8.12
9642,séptima,8.12
9643,seré,8.12
9644,silencioso,8.12
9645,adoptó,8.12
9646,bonaerense,8.12
9647,cónsul,8.12
9648,consultado,8.12
9649,harían,8.12
9650,aceites,8.11
9651,esposas,8.11
9652,estimaciones,8.11
9653,lunar,8.11
9654,merino,8.11
9655,proveedores,8.11
9656,vigilar,8.11
9657,cantaba,8.1
9658,criaturas,8.1
9659,definidos,8.1
9660,depresiones,8.1
9661,encierro,8.1
9662,estallido,8.1
9663,comenzando,8.1
9664,corporaciones,8.1
9665,inmediatos,8.1
9666,maldonado,8.1
9667,porciones,8.1
9668,saludar,8.1
9669,contenta,8.09
9670,depender,8.09
9671,granja,8.09
9672,hostil,8.09
9673,pierda,8.09
9674,hábitat,8.08
9675,viable,8.08
9676,abandonada,8.08
9677,deciden,8.08
9678,diente,8.08
9679,presentaciones,8.08
9680,primarias,8.08
9681,segmentos,8.08
9682,susceptibles,8.08
9683,tranquilos,8.08
9684,universales,8.08
9685,aquiles,8.07
9686,dinamismo,8.07
9687,inician,8.07
9688,inmueble,8.07
9689,mayoritario,8.07
9690,ciegos,8.06
9691,defendido,8.06
9692,opresión,8.06
9693,cansada,8.06
9694,comprador,8.06
9695,forzar,8.06
9696,lírica,8.06
9697,tecnológicas,8.06
9698,xunta,8.06
9699,asistido,8.05
9700,clásicas,8.05
9701,conozca,8.05
9702,entré,8.05
9703,escolta,8.05
9704,iberoamérica,8.05
9705,peste,8.05
9706,plantearse,8.05
9707,tonta,8.05
9708,acelerar,8.04
9709,adelantar,8.04
9710,galaxias,8.04
9711,identificados,8.04
9712,llame,8.04
9713,mayoritariamente,8.04
9714,acuerdas,8.04
9715,carcajada,8.04
9716,entramos,8.04
9717,filmes,8.04
9718,lápiz,8.04
9719,mafia,8.04
9720,maravillas,8.04
9721,paró,8.04
9722,agresiva,8.03
9723,callejón,8.03
9724,complementarias,8.03
9725,der,8.03
9726,fallos,8.03
9727,falsedad,8.03
9728,movilizaciones,8.03
9729,pagando,8.03
9730,posguerra,8.03
9731,seguí,8.03
9732,sirvieron,8.03
9733,telefonía,8.03
9734,derrotar,8.02
9735,entrevistado,8.02
9736,hall,8.02
9737,inteligentes,8.02
9738,irreversible,8.02
9739,kohl,8.02
9740,hungría,8.02
9741,influyen,8.02
9742,bibliotecas,8.01
9743,celo,8.01
9744,comprendí,8.01
9745,ideologías,8.01
9746,íntimamente,8.01
9747,irregulares,8.01
9748,narcotraficantes,8.01
9749,salva,8.01
9750,stalin,8.01
9751,desarrolladas,8.01
9752,incluía,8.01
9753,maduro,8.01
9754,pereira,8.01
9755,pulmón,8.01
9756,tendríamos,8.01
9757,paulina,8.0
9758,psiquiatra,8.0
9759,trío,8.0
9760,cuente,7.99
9761,situó,7.99
9762,descentralización,7.99
9763,desear,7.99
9764,iniciarse,7.99
9765,intercambios,7.99
9766,morena,7.99
9767,sa,7.99
9768,varela,7.99
9769,delgada,7.98
9770,elimina,7.98
9771,matemático,7.98
9772,millares,7.98
9773,recibidos,7.98
9774,aminoácidos,7.97
9775,aspirar,7.97
9776,hembras,7.97
9777,modificado,7.97
9778,presenten,7.97
9779,restricción,7.97
9780,sospechosos,7.97
9781,anónima,7.97
9782,enseñado,7.97
9783,enteró,7.97
9784,estudian,7.97
9785,imposibles,7.97
9786,lucio,7.97
